TripID, TimeStamp, Start DT, Distance, ECC, AvgSpeed, TrackType, Sex, Year, Profession, Frequent User, ZIP, Source
5540860088c537803f7b23c6,1430290524,"Wed, 29 Apr 2015 06:55:24 GMT",6.56,0,16.31,urban bicycle,M,1992,Student,yes,9000,cy-mobile
55473c3088c5378378d21094,1430737641,"Mon, 04 May 2015 11:07:21 GMT",5.63,5.626784399749454,14.68,urban bicycle,,,,yes,,cy-mobile
55408e6088c53783557b23c6,1430292457,"Wed, 29 Apr 2015 07:27:37 GMT",6.2,0,13.5,urban bicycle,,1968,it-support,yes,,cy-mobile
5540900988c53787587b23c6,1430300923,"Wed, 29 Apr 2015 09:48:43 GMT",5.77,0,25.63,urban bicycle,F,1980,,yes,,cy-mobile
5540961188c5370f677b23c6,1430287640,"Wed, 29 Apr 2015 06:07:20 GMT",15.11,0,20.68,urban bicycle,M,1966,Afsnitsleder,yes,9430,cy-mobile
5540987f88c537616d7b23c6,1430294527,"Wed, 29 Apr 2015 08:02:07 GMT",6.57,0,20.28,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5540987f88c537546d7b23c6,1430296024,"Wed, 29 Apr 2015 08:27:04 GMT",2.14,0,16.82,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
55409ba888c537bb757b23c6,1430296715,"Wed, 29 Apr 2015 08:38:35 GMT",4.96,0,22.44,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
55475abc88c537ce59d21093,1430737810,"Mon, 04 May 2015 11:10:10 GMT",4.36,4.3559144375170975,8.56,urban bicycle,,,,yes,,cy-mobile
5540ef9e88c5378b3f7b23c6,1430323595,"Wed, 29 Apr 2015 16:06:35 GMT",0.06,0,2,urban bicycle,,,,yes,,cy-mobile
5540e0ca88c537c2207b23c6,1430321501,"Wed, 29 Apr 2015 15:31:41 GMT",3.73,0,14.84,urban bicycle,,,,yes,,cy-mobile
5540de2d88c537121b7b23c6,1430313254,"Wed, 29 Apr 2015 13:14:14 GMT",6.34,0,17.76,urban bicycle,M,1960,Worker,no,9310,cy-mobile
5540d69a88c537dd077b23c6,1430319313,"Wed, 29 Apr 2015 14:55:13 GMT",0.05,0,0.65,urban bicycle,F,1953,Arbejder,yes,9260,cy-mobile
5540da6988c537ee107b23c6,1430285157,"Wed, 29 Apr 2015 05:25:57 GMT",9.37,0,2.22,urban bicycle,,1950,IT consultant,yes,,cy-mobile
5540e30188c537d0257b23c6,1430322561,"Wed, 29 Apr 2015 15:49:21 GMT",1.1,0,9.61,urban bicycle,,,,yes,,cy-mobile
5540ae4388c537d8267b23c6,1430308919,"Wed, 29 Apr 2015 12:01:59 GMT",1.45,0,9.51,urban bicycle,F,1980,,yes,,cy-mobile
55485ff588c537aa08a7a3d0,1430805729,"Tue, 05 May 2015 06:02:09 GMT",4.69,4.685412856709705,21.74,urban bicycle,M,1977,Arbejder,yes,9210,cy-mobile
55485ff888c537310ba7a3cc,1430812502,"Tue, 05 May 2015 07:55:02 GMT",3.66,3.6572796039366438,10.88,urban bicycle,F,1970,Librarian - bibliotekar,yes,,cy-mobile
5540b39688c537c6317b23c6,1430302547,"Wed, 29 Apr 2015 10:15:47 GMT",5.26,0,17.39,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5540b39688c537bc317b23c6,1430302229,"Wed, 29 Apr 2015 10:10:29 GMT",6.43,0,16.41,urban bicycle,M,1992,Student,yes,9000,cy-mobile
5540b60588c537d0377b23c6,1430309846,"Wed, 29 Apr 2015 12:17:26 GMT",3.72,0,8.34,urban bicycle,,1959,,yes,,cy-mobile
5540e35b88c537fa257b23c6,1430315098,"Wed, 29 Apr 2015 13:44:58 GMT",3.42,0,16.03,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5540cd5088c53711707b23c6,1430313569,"Wed, 29 Apr 2015 13:19:29 GMT",5.02,0,4.69,urban bicycle,,,,yes,,cy-mobile
55422db588c537bf667b23c6,1430406281,"Thu, 30 Apr 2015 15:04:41 GMT",0.02,0,5.76,urban bicycle,F,1970,Sekretær,yes,,cy-mobile
554224fd88c5370f507b23c6,1430403403,"Thu, 30 Apr 2015 14:16:43 GMT",0.35,0,9.25,urban bicycle,M,1952,Lærer,yes,,cy-mobile
5540cdcf88c53756707b23c7,1430316667,"Wed, 29 Apr 2015 14:11:07 GMT",13.7,0,56.36,urban bicycle,F,1980,,yes,,cy-mobile
5540e27988c53771237b23c6,1430319810,"Wed, 29 Apr 2015 15:03:30 GMT",0.1,0,0.26,urban bicycle,F,1953,Arbejder,yes,9260,cy-mobile
5540e41c88c53768287b23c6,1430313992,"Wed, 29 Apr 2015 13:26:32 GMT",6.09,0,10.61,urban bicycle,,1968,it-support,yes,,cy-mobile
5540e6a188c537902d7b23c6,1430282942,"Wed, 29 Apr 2015 04:49:02 GMT",10.9,0,16.09,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5540e6ac88c537982d7b23c6,1430322097,"Wed, 29 Apr 2015 15:41:37 GMT",9.34,0,18.79,urban bicycle,M,1965,Arbejder,yes,9400,cy-mobile
5540e7c688c537c82f7b23c6,1430322467,"Wed, 29 Apr 2015 15:47:47 GMT",9.09,0,18.96,urban bicycle,M,07-07-1987,Technical Designer,yes,,cy-mobile
5540e8a388c53754307b23c6,1430322827,"Wed, 29 Apr 2015 15:53:47 GMT",9.81,0,22.79,urban bicycle,M,1980,Worker,yes,9260,cy-mobile
5540ea2088c537b7347b23c6,1430313590,"Wed, 29 Apr 2015 13:19:50 GMT",9.79,0,8.79,urban bicycle,,1950,IT consultant,yes,,cy-mobile
5540ebea88c53700387b23c6,1430317344,"Wed, 29 Apr 2015 14:22:24 GMT",3.3,0,16.67,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
554704bd88c5378f3fd21093,1430723278,"Mon, 04 May 2015 07:07:58 GMT",6.45,6.4498643536139095,15.08,urban bicycle,,,,yes,,cy-mobile
5540f04588c537a6417b23c6,1430233643,"Tue, 28 Apr 2015 15:07:23 GMT",2.24,0,9.72,urban bicycle,F,1979,Worker,no,9200,cy-mobile
554703fc88c537463dd21094,1430714919,"Mon, 04 May 2015 04:48:39 GMT",10.87,10.86552784794529,15.55,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5547041e88c537413dd21093,1430721397,"Mon, 04 May 2015 06:36:37 GMT",2.75,2.7444828150070295,13.18,urban bicycle,,,,yes,,cy-mobile
5547480588c5374b1fd21093,1430741562,"Mon, 04 May 2015 12:12:42 GMT",2.29,2.2896987286942876,17.18,urban bicycle,,,,yes,,cy-mobile
5540fb8b88c537225a7b23c6,1430316705,"Wed, 29 Apr 2015 14:11:45 GMT",12.88,0,8.67,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5541072988c537e2737b23c6,1430329773,"Wed, 29 Apr 2015 17:49:33 GMT",3.43,0,12.35,urban bicycle,,,,yes,,cy-mobile
55410a6988c537897a7b23c6,1430313548,"Wed, 29 Apr 2015 13:19:08 GMT",3.27,0,14.92,urban bicycle,M,1964,Worker,yes,9000,cy-mobile
55410d1f88c5370c7f7b23c6,1430325778,"Wed, 29 Apr 2015 16:42:58 GMT",1.41,0,6.52,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5550482988c537c7657661ac,1431324186,"Mon, 11 May 2015 06:03:06 GMT",2.62,2.615642740541951,17.87,urban bicycle,M,1991,Studerende,yes,9210,cy-mobile
554111df88c5373f0b7b23c6,1430327157,"Wed, 29 Apr 2015 17:05:57 GMT",1.73,0,10.07,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5541339e88c537f94f7b23c6,1430339790,"Wed, 29 Apr 2015 20:36:30 GMT",0,0,0,urban bicycle,F,1955,Teacher,yes,,cy-mobile
554120e388c537092b7b23c6,1430321806,"Wed, 29 Apr 2015 15:36:46 GMT",57.14,0,20.9,other,M,1970,,yes,,cy-mobile
55413a2488c5374d5f7b23c6,1430344932,"Wed, 29 Apr 2015 22:02:12 GMT",0.09,0,1.03,urban bicycle,F,1954,Nn,yes,,cy-mobile
55485e8a88c5374106a7a3cc,1430812742,"Tue, 05 May 2015 07:59:02 GMT",3.24,3.24048290712904,19.12,urban bicycle,F,1973,Occupational therapist,yes,,cy-mobile
5549a9c288c5379d3c7b23c6,1430889300,"Wed, 06 May 2015 05:15:00 GMT",5.82,5.823555892031859,14.21,urban bicycle,M,1983,Worker,yes,9000,cy-web-gpx
55485ba288c537ee79a7a3cc,1430811023,"Tue, 05 May 2015 07:30:23 GMT",8.22,8.217222656565525,18.77,urban bicycle,,,,yes,,cy-mobile
55485bb088c537fa7aa7a3cd,1430804062,"Tue, 05 May 2015 05:34:22 GMT",6.95,6.953142288672008,18.39,urban bicycle,M,1962,IT,yes,,cy-mobile
55485e7188c5375b05a7a3cc,1430811479,"Tue, 05 May 2015 07:37:59 GMT",8.57,7.623043549793827,16.86,urban bicycle,M,1983,Consulting,yes,,cy-mobile
554862df88c5379e15a7a3ce,1430813838,"Tue, 05 May 2015 08:17:18 GMT",2.69,2.694024963973143,15.64,urban bicycle,M,1983,Green agent,yes,,cy-mobile
5548656b88c5376f1ca7a3cc,1430814531,"Tue, 05 May 2015 08:28:51 GMT",2.1,2.0982532370534526,13.02,urban bicycle,F,1977,Arbejder,yes,9000,cy-mobile
5548657f88c537511ca7a3cd,1430811634,"Tue, 05 May 2015 07:40:34 GMT",16.22,7.450827563314698,16.73,urban bicycle,,,,yes,,cy-mobile
5548659388c5373d1fa7a3cc,1430813408,"Tue, 05 May 2015 08:10:08 GMT",7.52,7.52152066286159,16.38,urban bicycle,M,1952,Lærer,yes,,cy-mobile
554865d588c537291fa7a3cd,1430813264,"Tue, 05 May 2015 08:07:44 GMT",11.97,7.592890350619821,22.09,urban bicycle,F,1954,Teacher,yes,9310,cy-mobile
554866d288c537ff23a7a3cc,1430813907,"Tue, 05 May 2015 08:18:27 GMT",5.81,5.807907557655471,13.4,urban bicycle,M,1982,,yes,9000,cy-mobile
5548670488c5373024a7a3cc,1430815062,"Tue, 05 May 2015 08:37:42 GMT",2.11,2.114287780809784,16.73,urban bicycle,M,1989,,yes,,cy-mobile
5548616588c537ff11a7a3cc,1430717400,"Mon, 04 May 2015 05:30:00 GMT",4.15,4.153413769248054,16.61,urban bicycle,F,1992,Arbejder,no,9210,cy-web-manual
5548618288c5371612a7a3cc,1430805144,"Tue, 05 May 2015 05:52:24 GMT",11.55,10.615530010395185,23.49,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5548cdfd88c5379577a7a3cc,1430833883,"Tue, 05 May 2015 13:51:23 GMT",2.57,2.57496738741433,15.93,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
554c4f6e88c5370e5a7b23c9,1431063744,"Fri, 08 May 2015 05:42:24 GMT",2.22,2.216526318009058,11.13,urban bicycle,F,1972,Arbejder,yes,9000,cy-mobile
5548cde688c5378a75a7a3cd,1430833729,"Tue, 05 May 2015 13:48:49 GMT",4.08,4.084146195971279,15.08,urban bicycle,M,1970,,yes,,cy-mobile
5548cd3788c5371476a7a3cc,1430840646,"Tue, 05 May 2015 15:44:06 GMT",4.29,4.285558926328679,14.91,urban bicycle,F,1973,Occupational therapist,yes,,cy-mobile
5545faf588c5370371d21093,1430637862,"Sun, 03 May 2015 07:24:22 GMT",2.57,2.5695858591042406,10.95,urban bicycle,,,,yes,,cy-mobile
5541b21f88c5376b167b23c6,1430368167,"Thu, 30 Apr 2015 04:29:27 GMT",0.98,0,5.58,urban bicycle,,,,yes,,cy-mobile
5541b60588c53743207b23c6,1430288702,"Wed, 29 Apr 2015 06:25:02 GMT",3.68,0,18.12,urban bicycle,,,,yes,,cy-mobile
554849b788c5378c45a7a3cc,1430799637,"Tue, 05 May 2015 04:20:37 GMT",5.19,5.188551413772578,15.72,urban bicycle,M,1972,Worker,yes,9220,cy-mobile
5541b79388c53788227b23c6,1430375493,"Thu, 30 Apr 2015 06:31:33 GMT",8.74,0,18.19,urban bicycle,M,07-07-1987,Technical Designer,yes,,cy-mobile
5541c07288c5379f327b23c6,1430343619,"Wed, 29 Apr 2015 21:40:19 GMT",0,0,0,urban bicycle,F,1955,Teacher,yes,,cy-mobile
5548489a88c5379b42a7a3cc,1430798331,"Tue, 05 May 2015 03:58:51 GMT",10.71,6.719930054268234,17.51,urban bicycle,,,,yes,,cy-mobile
5541bfc588c5374a327b23c6,1430378021,"Thu, 30 Apr 2015 07:13:41 GMT",4.17,0,10.25,urban bicycle,F,1955,Teacher,yes,,cy-mobile
5541c0be88c5374d347b23c6,1430378247,"Thu, 30 Apr 2015 07:17:27 GMT",5.82,0,14.16,urban bicycle,M,1983,Worker,yes,9000,cy-mobile
5541c12a88c537b0347b23c6,1430370459,"Thu, 30 Apr 2015 05:07:39 GMT",8.63,0,14.18,urban bicycle,F,1975,Worker,yes,9400,cy-mobile
5541c1d388c5378a367b23c6,1430379541,"Thu, 30 Apr 2015 07:39:01 GMT",1.47,0,11.29,urban bicycle,F,1954,Nn,yes,,cy-mobile
5541c22188c537cb367b23c6,1430379125,"Thu, 30 Apr 2015 07:32:05 GMT",3.54,0,13.16,urban bicycle,,,Sekretær,yes,,cy-mobile
5541c23a88c5372e377b23c6,1430372140,"Thu, 30 Apr 2015 05:35:40 GMT",3.55,0,16.35,urban bicycle,M,1964,Worker,yes,9000,cy-mobile
5541c55688c537733e7b23c6,1430372658,"Thu, 30 Apr 2015 05:44:18 GMT",4.67,0,15.98,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5541c78b88c537be437b23c6,1430380430,"Thu, 30 Apr 2015 07:53:50 GMT",3.37,0,11.6,urban bicycle,F,1970,Librarian - bibliotekar,yes,,cy-mobile
5541c8b488c5378d447b23c6,1430379623,"Thu, 30 Apr 2015 07:40:23 GMT",7.63,0,14.29,urban bicycle,,,Lærer,yes,,cy-mobile
5541ce5088c537fe547b23c6,1430382412,"Thu, 30 Apr 2015 08:26:52 GMT",3.45,0,15.61,urban bicycle,M,1980,Worker,yes,9260,cy-mobile
55474d6488c5373331d21093,1430743039,"Mon, 04 May 2015 12:37:19 GMT",0,0,0,urban bicycle,,1967,,yes,,cy-mobile
55484e0e88c537e44ea7a3cc,1430806249,"Tue, 05 May 2015 06:10:49 GMT",0,0,0,urban bicycle,,,,yes,,cy-mobile
5541ec8688c537e3287b23c6,1430383109,"Thu, 30 Apr 2015 08:38:29 GMT",2.64,0,14.83,urban bicycle,,1980,,yes,,cy-mobile
5542016388c53789617b23c6,1430395774,"Thu, 30 Apr 2015 12:09:34 GMT",1.93,0,13.65,urban bicycle,,,,yes,,cy-mobile
55485d9888c5370804a7a3cc,1430812467,"Tue, 05 May 2015 07:54:27 GMT",9.01,9.014476888616917,62.41,urban bicycle,M,1988,,yes,,cy-mobile
55420af988c537f3787b23c8,1430286360,"Wed, 29 Apr 2015 05:46:00 GMT",5.82,0,14.21,urban bicycle,M,1983,Worker,yes,9000,cy-web-gpx
55420b4088c5370e7c7b23c6,1430226000,"Tue, 28 Apr 2015 13:00:00 GMT",5.82,0,14.21,urban bicycle,M,1983,Worker,yes,9000,cy-web-gpx
55420bc788c537e60d7b23c6,1430312520,"Wed, 29 Apr 2015 13:02:00 GMT",5.82,0,14.21,urban bicycle,M,1983,Worker,yes,9000,cy-web-gpx
5542298088c5374d5b7b23c8,1430405761,"Thu, 30 Apr 2015 14:56:01 GMT",1.84,0,8.4,urban bicycle,F,1954,Nn,yes,,cy-mobile
55422a2d88c5374d5b7b23c9,1430405132,"Thu, 30 Apr 2015 14:45:32 GMT",4.4,0,9.93,urban bicycle,F,1955,Teacher,yes,,cy-mobile
5547568a88c537f24cd21093,1430738120,"Mon, 04 May 2015 11:15:20 GMT",1.64,1.6352862302356859,13.14,urban bicycle,M,1964,Worker,yes,9000,cy-mobile
5542301288c5370a6d7b23c6,1430398420,"Thu, 30 Apr 2015 12:53:40 GMT",7.78,0,10.7,urban bicycle,,,,yes,,cy-mobile
554232b788c5371d737b23c6,1430400746,"Thu, 30 Apr 2015 13:32:26 GMT",4.65,0,17.2,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5548441088c5372a38a7a3cc,1430748263,"Mon, 04 May 2015 14:04:23 GMT",9.09,0,9.64,urban bicycle,M,1988,Arbejder,yes,9380,cy-mobile
5542384a88c53772027b23c6,1430409701,"Thu, 30 Apr 2015 16:01:41 GMT",2.94,0,16.51,urban bicycle,,,prodoktionsteknolog,yes,,cy-mobile
55423e9588c5371e137b23c6,1430404297,"Thu, 30 Apr 2015 14:31:37 GMT",1.84,0,14.4,urban bicycle,M,1964,Worker,yes,9000,cy-mobile
554244e288c537ca237b23c6,1430411653,"Thu, 30 Apr 2015 16:34:13 GMT",9.97,0,18.83,urban bicycle,M,1980,Worker,yes,9260,cy-mobile
554252a788c53786447b23c6,1430414964,"Thu, 30 Apr 2015 17:29:24 GMT",6.76,0,11.42,urban bicycle,,,,yes,,cy-mobile
55447db288c53775137b23c6,1430551755,"Sat, 02 May 2015 07:29:15 GMT",0.88,0.8803713794924677,13.72,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
55425eaf88c537605f7b23c6,1430307667,"Wed, 29 Apr 2015 11:41:07 GMT",2.76,0,5.41,urban bicycle,F,230448,Teamleder,yes,,cy-mobile
554261cd88c5375d667b23c6,1430420360,"Thu, 30 Apr 2015 18:59:20 GMT",2.81,0,16.75,urban bicycle,,,prodoktionsteknolog,yes,,cy-mobile
5542636388c537886a7b23c6,1430413412,"Thu, 30 Apr 2015 17:03:32 GMT",0.38,0,1.79,urban bicycle,,,,yes,,cy-mobile
55426ccf88c5374b7f7b23c6,1430416169,"Thu, 30 Apr 2015 17:49:29 GMT",1.57,0,13.35,urban bicycle,M,1989,Student,yes,,cy-mobile
5550581588c537621e7661ab,1431334191,"Mon, 11 May 2015 08:49:51 GMT",7.69,7.6875056689770735,15.42,urban bicycle,,1964,Teknisk assistent,yes,,cy-mobile
5542a34188c537977e7b23c6,1430430300,"Thu, 30 Apr 2015 21:45:00 GMT",1.69,0,8.43,urban bicycle,M,1988,,yes,,cy-web-manual
5542a3a688c537c6017b23c6,1430430540,"Thu, 30 Apr 2015 21:49:00 GMT",1.91,0,9.56,urban bicycle,M,1988,,yes,,cy-web-manual
5542ad5788c5374a177b23c6,1430438895,"Fri, 01 May 2015 00:08:15 GMT",3.52,3.5160335552038777,8.98,urban bicycle,M,1984,Engineer,yes,,cy-mobile
5547e5ec88c5376b19a7a3cc,1430782424,"Mon, 04 May 2015 23:33:44 GMT",0.01,0.007296754363444421,0.62,urban bicycle,M,1976,auto,yes,,cy-mobile
5543069a88c537fd227b23c6,1430454591,"Fri, 01 May 2015 04:29:51 GMT",7.02,3.979606023265725,18.45,urban bicycle,,,,yes,,cy-mobile
5543046c88c5370a1f7b23c8,1430453876,"Fri, 01 May 2015 04:17:56 GMT",7.96,6.913301898192936,23.26,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
554340cd88c53733327b23c6,1430466165,"Fri, 01 May 2015 07:42:45 GMT",5.35,5.346039601568381,4.1,urban bicycle,,,,yes,,cy-mobile
55430ae888c537202a7b23c6,1430455439,"Fri, 01 May 2015 04:43:59 GMT",11.16,11.155169705414135,24.73,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
55430f4088c5371a337b23c6,1430465080,"Fri, 01 May 2015 07:24:40 GMT",0.63,0.6258791118377687,7.77,urban bicycle,,,,yes,,cy-mobile
5543123e88c537f5397b23c6,1430463051,"Fri, 01 May 2015 06:50:51 GMT",7.31,7.308496142940281,14.95,urban bicycle,,,,yes,,cy-mobile
5548560b88c537ca66a7a3cc,1430809499,"Tue, 05 May 2015 07:04:59 GMT",0.13,0.1297754930668852,18.69,urban bicycle,F,1955,Teacher,yes,,cy-mobile
55431df288c5375c557b23c6,1430464445,"Fri, 01 May 2015 07:14:05 GMT",33.76,0,28.77,urban bicycle,M,1980,Worker,yes,9260,cy-mobile
5543819888c537d9617b23c6,1430487101,"Fri, 01 May 2015 13:31:41 GMT",0.53,0.528360719185634,6.35,urban bicycle,F,1986,Awesome person,yes,,cy-mobile
5543333788c5373f0c7b23c6,1430473244,"Fri, 01 May 2015 09:40:44 GMT",1.36,1.3644848869245578,3.68,urban bicycle,M,1973,,yes,,cy-mobile
554332fc88c537bf0b7b23c6,1430472775,"Fri, 01 May 2015 09:32:55 GMT",1.96,1.9401087565923716,4.05,urban bicycle,F,1955,Nurse,yes,,cy-mobile
554339be88c537c01c7b23c6,1430466647,"Fri, 01 May 2015 07:50:47 GMT",4.6,4.603448522345002,6.9,urban bicycle,F,1961,GIS Medarbejder,yes,9000 ,cy-mobile
55433b3f88c537b7217b23c6,1430383730,"Thu, 30 Apr 2015 08:48:50 GMT",9.74,0,0.41,urban bicycle,,,,yes,,cy-mobile
55433b8c88c537a4227b23c6,1430476252,"Fri, 01 May 2015 10:30:52 GMT",1.6,1.6011616476084496,12.53,urban bicycle,F,1987,Studerende,yes,9000,cy-mobile
55433bbf88c53732237b23c6,1430468367,"Fri, 01 May 2015 08:19:27 GMT",1.21,1.2082920604390457,3.63,urban bicycle,,,,yes,,cy-mobile
55433c6088c53799257b23c6,1430468431,"Fri, 01 May 2015 08:20:31 GMT",3.77,3.767834157156074,10.45,urban bicycle,,1943,pensionist,yes,,cy-mobile
55433ef588c537752c7b23c6,1430470210,"Fri, 01 May 2015 08:50:10 GMT",0.47,0.4724247238715692,9.61,urban bicycle,,,,yes,,cy-mobile
55433ec088c537362c7b23c6,1430468868,"Fri, 01 May 2015 08:27:48 GMT",9.79,8.855221887803808,24.03,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
55437db688c537eb587b23c6,1430493085,"Fri, 01 May 2015 15:11:25 GMT",3.39,3.392695114612633,21.62,urban bicycle,M,1991,Accountant,yes,,cy-mobile
55437fc488c537d45c7b23c6,1430486358,"Fri, 01 May 2015 13:19:18 GMT",1.26,1.2572169351210962,7.3,urban bicycle,M,1980,physiotherapist,yes,,cy-mobile
5543414388c537da327b23c6,1430470860,"Fri, 01 May 2015 09:01:00 GMT",5.12,5.118780961904455,10.24,urban bicycle,M,1991,Worker,yes,,cy-web-manual
5543441a88c537dc397b23c6,1430471580,"Fri, 01 May 2015 09:13:00 GMT",4.32,4.324345107628543,17.3,urban bicycle,M,1991,Accountant,yes,,cy-web-manual
554345bc88c537163f7b23c6,1430470485,"Fri, 01 May 2015 08:54:45 GMT",10.94,10.944934109400094,24.05,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
554345bc88c537d03f7b23c6,1430477387,"Fri, 01 May 2015 10:49:47 GMT",5.86,5.864637010591244,11.02,urban bicycle,,,,yes,,cy-mobile
554348cd88c5371e477b23c6,1430370684,"Thu, 30 Apr 2015 05:11:24 GMT",6.66,0,10.81,urban bicycle,,1968,it-support,yes,,cy-mobile
5543491988c53788497b23c6,1430471937,"Fri, 01 May 2015 09:18:57 GMT",3.38,3.381586290820169,12.17,urban bicycle,F,1986,Awesome person,yes,,cy-mobile
5543495f88c5372d497b23c6,1430466568,"Fri, 01 May 2015 07:49:28 GMT",41.18,0,22.73,other,M,1970,,yes,,cy-mobile
55434be588c537ac4f7b23c6,1430472160,"Fri, 01 May 2015 09:22:40 GMT",9.42,8.97225715364603,22.03,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
55434cfe88c53723517b23c6,1430480385,"Fri, 01 May 2015 11:39:45 GMT",2,1.9969375980422173,9.1,urban bicycle,F,1986,Student,yes,,cy-mobile
55434f8d88c53729597b23c6,1430472917,"Fri, 01 May 2015 09:35:17 GMT",2.48,2.4781597252006167,5.19,urban bicycle,,1968,it-support,yes,,cy-mobile
5543709388c5376f347b23c6,1430461899,"Fri, 01 May 2015 06:31:39 GMT",0.03,0.027180851745538304,6.52,urban bicycle,M,1989,Student,yes,9000,cy-mobile
554352f388c5374e637b23c6,1430472936,"Fri, 01 May 2015 09:35:36 GMT",4.09,0,5.73,urban bicycle,,,,yes,,cy-mobile
5543560d88c537516c7b23c6,1430346533,"Wed, 29 Apr 2015 22:28:53 GMT",0.03,0,1.3,urban bicycle,,,,yes,,cy-mobile
5543584188c537dc6a7b23c9,1430475586,"Fri, 01 May 2015 10:19:46 GMT",4.85,4.85149452208792,13.66,urban bicycle,,,,yes,,cy-mobile
554357e388c537916f7b23c6,1430475386,"Fri, 01 May 2015 10:16:26 GMT",2.42,0,6.28,urban bicycle,F,1958,Worker,yes,9400,cy-mobile
554357b188c53778707b23c7,1430474352,"Fri, 01 May 2015 09:59:12 GMT",25.42,25.423000166961593,9.58,urban bicycle,F,1958,Worker,yes,,cy-mobile
5543596388c5371c737b23c8,1430476629,"Fri, 01 May 2015 10:37:09 GMT",1.58,1.5846269388353287,11.93,urban bicycle,F,1986,Awesome person,yes,,cy-mobile
55435d6088c537c87f7b23c6,1430332597,"Wed, 29 Apr 2015 18:36:37 GMT",0.07,0,0.55,urban bicycle,,,Pædagog,yes,,cy-mobile
55435ea188c5370a057b23c6,1430485380,"Fri, 01 May 2015 13:03:00 GMT",1.2,1.1987699361954245,14.15,urban bicycle,,,Pædagog,yes,,cy-mobile
554360df88c5374a0b7b23c6,1430485833,"Fri, 01 May 2015 13:10:33 GMT",1.24,1.2425063817021544,12.25,urban bicycle,,,Pædagog,yes,,cy-mobile
554cdd0088c5371b197b23c6,1431100585,"Fri, 08 May 2015 15:56:25 GMT",0.23,0,10.01,urban bicycle,M,1966,Worker,yes,17100,cy-mobile
5543e4f588c537597d7b23c7,1430518501,"Fri, 01 May 2015 22:15:01 GMT",4.55,4.55131235031932,10.37,urban bicycle,F,1955,Teacher,yes,,cy-mobile
5543655f88c53751177b23c6,1430475647,"Fri, 01 May 2015 10:20:47 GMT",4.03,4.025896621496447,3.17,urban bicycle,,1943,pensionist,yes,,cy-mobile
5543669888c537c71a7b23c6,1430487412,"Fri, 01 May 2015 13:36:52 GMT",0.07,0,0.82,urban bicycle,,,UU-vejleder,yes,,cy-mobile
55436bd688c537da277b23c6,1430476735,"Fri, 01 May 2015 10:38:55 GMT",2.46,0.4893419025324385,14.54,urban bicycle,,,,yes,,cy-mobile
55436ff388c537c2337b23c6,1430480493,"Fri, 01 May 2015 11:41:33 GMT",13.48,9.830522356026,19.9,urban bicycle,M,1985,Worker,yes,9000,cy-mobile
55437acf88c5372a507b23c6,1430486259,"Fri, 01 May 2015 13:17:39 GMT",0.19,0,5.41,urban bicycle,M,251089,prodoktionsteknolog,yes,,cy-mobile
5544892588c5378c2e7b23c7,1430502170,"Fri, 01 May 2015 17:42:50 GMT",0.08,0.07841187982664742,18.82,urban bicycle,,,Teacher,yes,,cy-mobile
5543714388c537f3367b23c6,1430489083,"Fri, 01 May 2015 14:04:43 GMT",4.05,4.041057783848432,10.56,urban bicycle,,,,yes,,cy-mobile
5544736288c537fd777b23c6,1430547761,"Sat, 02 May 2015 06:22:41 GMT",7.07,7.070127724896344,16.07,urban bicycle,F,1961,GIS Medarbejder,yes,9000 ,cy-mobile
55438c6988c537d17f7b23c6,1430496278,"Fri, 01 May 2015 16:04:38 GMT",0.07,0.07129645959793827,25.67,urban bicycle,M,1990,Student,yes,,cy-mobile
554374b088c537bb3f7b23c6,1430483138,"Fri, 01 May 2015 12:25:38 GMT",2.7,2.69601311314774,9.65,urban bicycle,M,1991,Studerende,yes,9210,cy-mobile
55437ae088c53766507b23c6,1430491396,"Fri, 01 May 2015 14:43:16 GMT",1.15,1.1539857498899835,2.75,urban bicycle,,,,yes,,cy-mobile
5543806a88c537345f7b23c6,1430478573,"Fri, 01 May 2015 11:09:33 GMT",0.52,0.5214641451587405,11.31,urban bicycle,F,1986,Awesome person,yes,,cy-mobile
